year,population,suicides/100k pop,gdp_for_year ($),gdp_per_capita ($),sex_female,sex_male,age_15-24 years,age_25-34 years,age_35-54 years,age_5-14 years,age_55-74 years,age_75+ years,generation_Boomers,generation_G.I. Generation,generation_Generation X,generation_Generation Z,generation_Millenials,generation_Silent,continent_AF,continent_AS,continent_EU,continent_NA,continent_OC,continent_SA
2003,-0.39529749578705026,0.0,-0.30258049089283395,-0.7859909626805087,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2004,-0.46251779895474027,11.26,-0.3015018526899015,-0.7583008034496708,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2004,-0.3714490141972719,9.95,-0.3015018526899015,-0.7583008034496708,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2004,-0.41946526940711726,7.85,-0.3015018526899015,-0.7583008034496708,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2004,-0.39688475296564313,6.84,-0.3015018526899015,-0.7583008034496708,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2004,-0.3982907627067063,6.63,-0.3015018526899015,-0.7583008034496708,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2004,-0.45856972360183496,5.89,-0.3015018526899015,-0.7583008034496708,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2004,-0.41474849018305254,4.95,-0.3015018526899015,-0.7583008034496708,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2004,-0.41863086653533,4.83,-0.3015018526899015,-0.7583008034496708,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2004,-0.3715336304198704,4.34,-0.3015018526899015,-0.7583008034496708,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2004,-0.4194900663061869,1.47,-0.3015018526899015,-0.7583008034496708,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2004,-0.39830686790919484,1.05,-0.3015018526899015,-0.7583008034496708,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2004,-0.3943506121359779,0.33,-0.3015018526899015,-0.7583008034496708,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2005,-0.3995295851076503,0.0,-0.30092144697642953,-0.7378111445159533,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2005,-0.42283790331872567,0.0,-0.30092144697642953,-0.7378111445159533,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2005,-0.3727921369571893,0.0,-0.30092144697642953,-0.7378111445159533,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2005,-0.40090057242425425,0.0,-0.30092144697642953,-0.7378111445159533,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2005,-0.41766046417586167,0.0,-0.30092144697642953,-0.7378111445159533,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2005,-0.45800195130458016,0.0,-0.30092144697642953,-0.7378111445159533,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2005,-0.3995927277269308,0.0,-0.30092144697642953,-0.7378111445159533,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2005,-0.4262189732887804,0.0,-0.30092144697642953,-0.7378111445159533,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2005,-0.37439524370013605,0.0,-0.30092144697642953,-0.7378111445159533,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2005,-0.3971150829250428,0.0,-0.30092144697642953,-0.7378111445159533,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2005,-0.41686287319547677,0.0,-0.30092144697642953,-0.7378111445159533,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2005,-0.46176494464793466,0.0,-0.30092144697642953,-0.7378111445159533,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2006,-0.39921872913580797,0.0,-0.30034763856835084,-0.7217159085576842,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2006,-0.4239509517573782,0.0,-0.30034763856835084,-0.7217159085576842,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2006,-0.37222129700231765,0.0,-0.30034763856835084,-0.7217159085576842,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2006,-0.40326343570364453,0.0,-0.30034763856835084,-0.7217159085576842,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2006,-0.4164055365724291,0.0,-0.30034763856835084,-0.7217159085576842,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2006,-0.4572810517646169,0.0,-0.30034763856835084,-0.7217159085576842,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2006,-0.3983135145006981,0.0,-0.30034763856835084,-0.7217159085576842,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2006,-0.42709504517653013,0.0,-0.30034763856835084,-0.7217159085576842,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2006,-0.3746933177652414,0.0,-0.30034763856835084,-0.7217159085576842,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2006,-0.3993363226777878,0.0,-0.30034763856835084,-0.7217159085576842,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2006,-0.4155228180931762,0.0,-0.30034763856835084,-0.7217159085576842,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2006,-0.4611741649185534,0.0,-0.30034763856835084,-0.7217159085576842,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2007,-0.4607692341131272,18.88,-0.2991723786537086,-0.6884665395386284,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2007,-0.37480835492587383,7.66,-0.2991723786537086,-0.6884665395386284,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2007,-0.4142957550464302,6.25,-0.2991723786537086,-0.6884665395386284,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2007,-0.4569249478429258,5.23,-0.2991723786537086,-0.6884665395386284,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2007,-0.42750355491584263,5.22,-0.2991723786537086,-0.6884665395386284,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2007,-0.39974483241710035,4.63,-0.2991723786537086,-0.6884665395386284,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2007,-0.39788659881568433,4.51,-0.2991723786537086,-0.6884665395386284,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2007,-0.4246570242855266,4.36,-0.2991723786537086,-0.6884665395386284,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2007,-0.415072894976036,4.07,-0.2991723786537086,-0.6884665395386284,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2007,-0.37143776611934337,3.57,-0.2991723786537086,-0.6884665395386284,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2007,-0.40193897452756305,1.47,-0.2991723786537086,-0.6884665395386284,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2007,-0.40594968122347935,0.0,-0.2991723786537086,-0.6884665395386284,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2008,-0.42741126954920194,12.15,-0.2976724296907214,-0.6456341517417873,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2008,-0.37519360159492515,9.81,-0.2976724296907214,-0.6456341517417873,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2008,-0.41314231578248894,9.18,-0.2976724296907214,-0.6456341517417873,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2008,-0.45642261890816416,8.42,-0.2976724296907214,-0.6456341517417873,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2008,-0.40102481255773725,7.24,-0.2976724296907214,-0.6456341517417873,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008,-0.42490397072368424,4.93,-0.2976724296907214,-0.6456341517417873,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2008,-0.3709211214490364,4.82,-0.2976724296907214,-0.6456341517417873,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2008,-0.460204785111624,4.49,-0.2976724296907214,-0.6456341517417873,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2008,-0.39830763482359904,3.84,-0.2976724296907214,-0.6456341517417873,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2008,-0.41371085499414795,3.09,-0.2976724296907214,-0.6456341517417873,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2008,-0.404503791933397,2.67,-0.2976724296907214,-0.6456341517417873,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2008,-0.40863899440093104,0.41,-0.2976724296907214,-0.6456341517417873,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2009,-0.4025765360356015,0.0,-0.29824833367603837,-0.6607234354526645,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2009,-0.42489144445508203,0.0,-0.29824833367603837,-0.6607234354526645,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2009,-0.37080506173586497,0.0,-0.29824833367603837,-0.6607234354526645,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2009,-0.4112245184956788,0.0,-0.29824833367603837,-0.6607234354526645,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2009,-0.4119587112186485,0.0,-0.29824833367603837,-0.6607234354526645,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2009,-0.4558568917159873,0.0,-0.29824833367603837,-0.6607234354526645,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2009,-0.399139481314039,0.0,-0.29824833367603837,-0.6607234354526645,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2009,-0.4268744294662506,0.0,-0.29824833367603837,-0.6607234354526645,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2009,-0.37589762901799567,0.0,-0.29824833367603837,-0.6607234354526645,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2009,-0.40692136177362137,0.0,-0.29824833367603837,-0.6607234354526645,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2009,-0.4116345620637998,0.0,-0.29824833367603837,-0.6607234354526645,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2009,-0.45949999077414927,0.0,-0.29824833367603837,-0.6607234354526645,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2010,-0.4097730051666322,8.27,-0.2983290015622899,-0.6622058913961894,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2010,-0.3766016564410662,5.38,-0.2983290015622899,-0.6622058913961894,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2010,-0.4256563137542204,5.01,-0.2983290015622899,-0.6622058913961894,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2010,-0.4586216181431869,3.94,-0.2983290015622899,-0.6622058913961894,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2010,-0.40014669556490967,3.58,-0.2983290015622899,-0.6622058913961894,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2010,-0.4246698061922636,3.27,-0.2983290015622899,-0.6622058913961894,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2010,-0.45513266888027243,3.1,-0.2983290015622899,-0.6622058913961894,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2010,-0.3707265808285002,3.04,-0.2983290015622899,-0.6622058913961894,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2010,-0.40986529053327286,2.9,-0.2983290015622899,-0.6622058913961894,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2010,-0.4042182441368938,2.28,-0.2983290015622899,-0.6622058913961894,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2010,-0.41434458193016527,0.89,-0.2983290015622899,-0.6622058913961894,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2010,-0.41000640278364864,0.0,-0.2983290015622899,-0.6622058913961894,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1985,-0.4696288849487682,0.0,-0.30636831709123197,-0.6891548226552648,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1985,-0.4699778310026866,0.0,-0.30636831709123197,-0.6891548226552648,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1985,-0.4700215451237269,0.0,-0.30636831709123197,-0.6891548226552648,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1985,-0.4697234710586215,0.0,-0.30636831709123197,-0.6891548226552648,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1985,-0.4706337984564262,0.0,-0.30636831709123197,-0.6891548226552648,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1985,-0.47135699873960213,0.0,-0.30636831709123197,-0.6891548226552648,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1985,-0.4696396217504272,0.0,-0.30636831709123197,-0.6891548226552648,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1985,-0.47001617672289736,0.0,-0.30636831709123197,-0.6891548226552648,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1985,-0.47007343966507886,0.0,-0.30636831709123197,-0.6891548226552648,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1985,-0.46973241839333735,0.0,-0.30636831709123197,-0.6891548226552648,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1985,-0.4709034966885756,0.0,-0.30636831709123197,-0.6891548226552648,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1985,-0.47149120876034,0.0,-0.30636831709123197,-0.6891548226552648,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1986,-0.46963936611229246,0.0,-0.306334252780668,-0.6420339015932272,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1986,-0.4700123421508763,0.0,-0.306334252780668,-0.6420339015932272,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1986,-0.4700399510694281,0.0,-0.306334252780668,-0.6420339015932272,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1986,-0.46983390673282865,0.0,-0.306334252780668,-0.6420339015932272,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1986,-0.4706373773903126,0.0,-0.306334252780668,-0.6420339015932272,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1986,-0.4713403822608441,0.0,-0.306334252780668,-0.6420339015932272,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1986,-0.46966620811644005,0.0,-0.306334252780668,-0.6420339015932272,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1986,-0.47005989084393773,0.0,-0.306334252780668,-0.6420339015932272,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1986,-0.47007931934217784,0.0,-0.306334252780668,-0.6420339015932272,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1986,-0.46985435778360773,0.0,-0.306334252780668,-0.6420339015932272,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1986,-0.4708912260581081,0.0,-0.306334252780668,-0.6420339015932272,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1986,-0.4714779155773336,0.0,-0.306334252780668,-0.6420339015932272,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1987,-0.4696610953537453,0.0,-0.3063021019943828,-0.5967660504605954,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1987,-0.4700399510694281,0.0,-0.3063021019943828,-0.5967660504605954,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1987,-0.4700506878710871,0.0,-0.3063021019943828,-0.5967660504605954,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1987,-0.46990650796309447,0.0,-0.3063021019943828,-0.5967660504605954,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1987,-0.47064402398181576,0.0,-0.3063021019943828,-0.5967660504605954,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1987,-0.47132325450581664,0.0,-0.3063021019943828,-0.5967660504605954,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1987,-0.46970250873157293,0.0,-0.3063021019943828,-0.5967660504605954,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1987,-0.47009312380145374,0.0,-0.3063021019943828,-0.5967660504605954,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1987,-0.47008443210487266,0.0,-0.3063021019943828,-0.5967660504605954,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1987,-0.46993820709180206,0.0,-0.3063021019943828,-0.5967660504605954,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1987,-0.4708843238284702,0.0,-0.3063021019943828,-0.5967660504605954,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1987,-0.4714620660129798,0.0,-0.3063021019943828,-0.5967660504605954,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1988,-0.46970455383665083,0.0,-0.3062598190645774,-0.5386325995323735,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1988,-0.4700552893575124,0.0,-0.3062598190645774,-0.5386325995323735,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1988,-0.47006040212020717,0.0,-0.3062598190645774,-0.5386325995323735,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1988,-0.4699310492240294,0.0,-0.3062598190645774,-0.5386325995323735,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1988,-0.4706516931258579,0.0,-0.3062598190645774,-0.5386325995323735,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1988,-0.4713079162177323,0.0,-0.3062598190645774,-0.5386325995323735,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1988,-0.46975670401613756,0.0,-0.3062598190645774,-0.5386325995323735,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1988,-0.47011025155648123,0.0,-0.3062598190645774,-0.5386325995323735,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1988,-0.47008954486756743,0.0,-0.3062598190645774,-0.5386325995323735,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1988,-0.46997501898320443,0.0,-0.3062598190645774,-0.5386325995323735,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1988,-0.4708804892564491,0.0,-0.3062598190645774,-0.5386325995323735,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1988,-0.47144544953422174,0.0,-0.3062598190645774,-0.5386325995323735,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1989,-0.46977127538981767,0.0,-0.30623219333457524,-0.5008299729724915,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1989,-0.4700506878710871,0.0,-0.30623219333457524,-0.5008299729724915,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1989,-0.47007369530321363,0.0,-0.30623219333457524,-0.5008299729724915,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1989,-0.46990701923936395,0.0,-0.30623219333457524,-0.5008299729724915,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1989,-0.4706547607834748,0.0,-0.30623219333457524,-0.5008299729724915,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1989,-0.4712941117584564,0.0,-0.30623219333457524,-0.5008299729724915,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1989,-0.4698287939701339,0.0,-0.30623219333457524,-0.5008299729724915,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1989,-0.4701079508132686,0.0,-0.30623219333457524,-0.5008299729724915,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1989,-0.47010104858363067,0.0,-0.30623219333457524,-0.5008299729724915,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1989,-0.469962748352737,0.0,-0.30623219333457524,-0.5008299729724915,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1989,-0.47087282011240694,0.0,-0.30623219333457524,-0.5008299729724915,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1989,-0.47142678795038584,0.0,-0.30623219333457524,-0.5008299729724915,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1990,-0.4701171537861192,17.24,-0.30621797060894734,-0.4829875567950683,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1990,-0.46985435778360773,0.0,-0.30621797060894734,-0.4829875567950683,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1990,-0.4700218007618616,0.0,-0.30621797060894734,-0.4829875567950683,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1990,-0.47009261252518425,0.0,-0.30621797060894734,-0.4829875567950683,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1990,-0.4698415758768708,0.0,-0.30621797060894734,-0.4829875567950683,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1990,-0.4706522044021274,0.0,-0.30621797060894734,-0.4829875567950683,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1990,-0.4712795403847763,0.0,-0.30621797060894734,-0.4829875567950683,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1990,-0.46991289891646293,0.0,-0.30621797060894734,-0.4829875567950683,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1990,-0.4700818757235252,0.0,-0.30621797060894734,-0.4829875567950683,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1990,-0.46990957562071134,0.0,-0.30621797060894734,-0.4829875567950683,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1990,-0.47085773746245735,0.0,-0.30621797060894734,-0.4829875567950683,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1990,-0.47140582562333727,0.0,-0.30621797060894734,-0.4829875567950683,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1991,-0.46991366583086713,0.0,-0.3062026726547402,-0.47070435040586295,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1991,-0.4699645378196802,0.0,-0.3062026726547402,-0.47070435040586295,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1991,-0.47001515417035844,0.0,-0.3062026726547402,-0.47070435040586295,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1991,-0.4697873805923062,0.0,-0.3062026726547402,-0.47070435040586295,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1991,-0.4706626855656517,0.0,-0.3062026726547402,-0.47070435040586295,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1991,-0.471269059221252,0.0,-0.3062026726547402,-0.47070435040586295,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1991,-0.4699632596290065,0.0,-0.3062026726547402,-0.47070435040586295,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1991,-0.47002589097201747,0.0,-0.3062026726547402,-0.47070435040586295,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1991,-0.4700345826685986,0.0,-0.3062026726547402,-0.47070435040586295,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1991,-0.4698566585268204,0.0,-0.3062026726547402,-0.47070435040586295,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1991,-0.47086924117852064,0.0,-0.3062026726547402,-0.47070435040586295,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1991,-0.47139406626913927,0.0,-0.3062026726547402,-0.47070435040586295,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1992,-0.4699714400493181,0.0,-0.30619058219363304,-0.4648274714868897,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1992,-0.4698996057334565,0.0,-0.30619058219363304,-0.4648274714868897,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1992,-0.4699292597570862,0.0,-0.30619058219363304,-0.4648274714868897,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1992,-0.4697306289263942,0.0,-0.30619058219363304,-0.4648274714868897,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1992,-0.4706670314139423,0.0,-0.30619058219363304,-0.4648274714868897,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1992,-0.47125729986705406,0.0,-0.30619058219363304,-0.4648274714868897,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1992,-0.47000927449325947,0.0,-0.30619058219363304,-0.4648274714868897,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1992,-0.4699612145239286,0.0,-0.30619058219363304,-0.4648274714868897,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1992,-0.46993871836807155,0.0,-0.30619058219363304,-0.4648274714868897,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1992,-0.4697950497363484,0.0,-0.30619058219363304,-0.4648274714868897,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
